# Reference      Predicted      Error          
-0.00000        0.00002         0.00002        
-0.00000        -0.00010        0.00010        
-0.00000        0.00002         0.00002        
-0.00000        -0.00003        0.00003        
-0.00000        0.00001         0.00001        
0.00000         -0.00003        0.00003        
-0.00000        0.00001         0.00001        
-0.00000        -0.00003        0.00003        
0.00000         0.00001         0.00001        
-0.00000        -0.00003        0.00003        
-0.00000        0.00001         0.00001        
0.00000         -0.00010        0.00010        
-0.00000        0.00002         0.00002        
-0.00000        -0.00010        0.00010        
0.00000         0.00002         0.00002        
0.00000         -0.00010        0.00010        
-0.00000        0.00002         0.00002        
0.00000         -0.00010        0.00010        
0.00000         0.00002         0.00002        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00000        0.00000        
-0.00000        0.00012         0.00012        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00000        0.00000        
0.00000         0.00012         0.00012        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         -0.00003        0.00003        
0.00000         0.00001         0.00001        
0.00000         0.00003         0.00003        
0.00000         -0.00001        0.00001        
0.00000         0.00003         0.00003        
0.00000         -0.00001        0.00001        
-0.00000        0.00003         0.00003        
-0.00000        -0.00001        0.00001        
0.00000         0.00003         0.00003        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00003         0.00003        
0.00000         -0.00001        0.00001        
-0.00000        0.00003         0.00003        
0.00000         -0.00001        0.00001        
0.00000         0.00003         0.00003        
0.00000         -0.00001        0.00001        
0.00000         0.00003         0.00003        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00004        0.00004        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00004        0.00004        
